우편번호,우편번호순서,도이름,시군구이름,읍면동이름,리건물이름,동호,전체주소
447723,2,경기도,오산시,갈곶동,우방아파트,,경기도 오산시 갈곶동 우방아파트
447724,2,경기도,오산시,원동,주공아파트,,경기도 오산시 원동 주공아파트
447726,2,경기도,오산시,원동,태영아파트,,경기도 오산시 원동 태영아파트
447727,2,경기도,오산시,원동,한주아파트,,경기도 오산시 원동 한주아파트
447728,2,경기도,오산시,은계동,주공아파트,,경기도 오산시 은계동 주공아파트
447729,2,경기도,오산시,청호동,엘지아파트,(101~105동),경기도 오산시 청호동 엘지아파트 (101~105동)
447730,2,경기도,오산시,갈곶동,동부아파트,,경기도 오산시 갈곶동 동부아파트
447731,2,경기도,오산시,누읍동,이림아파트,,경기도 오산시 누읍동 이림아파트
447732,2,경기도,오산시,누읍동,한라그린타운아파트,,경기도 오산시 누읍동 한라그린타운아파트
447733,2,경기도,오산시,오산동,대동아파트,,경기도 오산시 오산동 대동아파트
447734,2,경기도,오산시,원동,대원아파트,,경기도 오산시 원동 대원아파트
447735,2,경기도,오산시,원동,청구아파트,,경기도 오산시 원동 청구아파트
447736,2,경기도,오산시,오산동,현대아파트,,경기도 오산시 오산동 현대아파트
447737,2,경기도,오산시,원동,운암청구아파트,,경기도 오산시 원동 운암청구아파트
447738,2,경기도,오산시,수청동,대우아파트,,경기도 오산시 수청동 대우아파트
447739,52,경기도,오산시,궐동,제일하이빌아파트,(101~105동),경기도 오산시 궐동 제일하이빌아파트 (101~105동)
447740,52,경기도,오산시,궐동,우남아파트,(101~110동),경기도 오산시 궐동 우남아파트 (101~110동)
447741,52,경기도,오산시,수청동,우미이노스빌아파트,(101~110동),경기도 오산시 수청동 우미이노스빌아파트 (101~110동)
447742,52,경기도,오산시,양산동,늘푸른오스카빌아파트,(101~107동),경기도 오산시 양산동 늘푸른오스카빌아파트 (101~107동)
447743,12,경기도,오산시,원동,대우푸르지오아파트,(101~112동),경기도 오산시 원동 대우푸르지오아파트 (101~112동)
447744,12,경기도,오산시,원동,KS건영아느칸빌아파트,(101~104동),경기도 오산시 원동 KS건영아느칸빌아파트 (101~104동)
447745,12,경기도,오산시,원동,대림e-편한세상1단지아파트,(101~113동),경기도 오산시 원동 대림e-편한세상1단지아파트 (101~113동)
447746,12,경기도,오산시,원동,대림e-편한세상2단지아파트,(201~218동),경기도 오산시 원동 대림e-편한세상2단지아파트 (201~218동)
447747,12,경기도,오산시,갈곶동,한솔솔파크아파트,(101~109동),경기도 오산시 갈곶동 한솔솔파크아파트 (101~109동)
447749,5,경기도,오산시,청학동,오산대학,,경기도 오산시 청학동 오산대학
456767,2,경기도,안성시,당왕동,태영아파트,,경기도 안성시 당왕동 태영아파트
456771,7,경기도,안성시,도기동,안성경찰서,,경기도 안성시 도기동 안성경찰서
456772,2,경기도,안성시,대덕면,내리신라아파트,,경기도 안성시 대덕면 내리 신라아파트
456775,3,경기도,안성시,삼죽면,마전리하이트론,,경기도 안성시 삼죽면 마전리 하이트론
456776,3,경기도,안성시,대덕면,건지리(주)두원정공,,경기도 안성시 대덕면 건지리 (주)두원정공
456780,4,경기도,안성시,신건지동,(주)일동제약,,경기도 안성시 신건지동 (주)일동제약
456781,4,경기도,안성시,신건지동,(주)코미코,,경기도 안성시 신건지동 (주)코미코
456782,4,경기도,안성시,신소현동,(주)농심,,경기도 안성시 신소현동 (주)농심
456783,12,경기도,안성시,신소현동,안성신소현코아루아파트,(101~112동),경기도 안성시 신소현동 안성신소현코아루아파트 (101~112동)
456810,1,경기도,안성시,원곡면,,,경기도 안성시 원곡면
456811,21,경기도,안성시,원곡면,외가천리,,경기도 안성시 원곡면 외가천리
456811,11,경기도,안성시,원곡면,반제리,,경기도 안성시 원곡면 반제리
456811,1,경기도,안성시,원곡면,내가천리,,경기도 안성시 원곡면 내가천리
456812,41,경기도,안성시,원곡면,칠곡리,,경기도 안성시 원곡면 칠곡리
456812,31,경기도,안성시,원곡면,지문리,,경기도 안성시 원곡면 지문리
456812,21,경기도,안성시,원곡면,성주리,,경기도 안성시 원곡면 성주리
456812,11,경기도,안성시,원곡면,성은리,,경기도 안성시 원곡면 성은리
456812,1,경기도,안성시,원곡면,산하리,,경기도 안성시 원곡면 산하리
456820,1,경기도,안성시,공도읍,,,경기도 안성시 공도읍
456821,21,경기도,안성시,공도읍,중복리,,경기도 안성시 공도읍 중복리
456821,11,경기도,안성시,공도읍,용두리,,경기도 안성시 공도읍 용두리
456821,1,경기도,안성시,공도읍,건천리,,경기도 안성시 공도읍 건천리
456822,1,경기도,안성시,공도읍,마정리,,경기도 안성시 공도읍 마정리
456823,1,경기도,안성시,공도읍,만정리,,경기도 안성시 공도읍 만정리
456824,31,경기도,안성시,공도읍,웅교리,,경기도 안성시 공도읍 웅교리
456824,21,경기도,안성시,공도읍,양기리,,경기도 안성시 공도읍 양기리
456824,11,경기도,안성시,공도읍,신두리,,경기도 안성시 공도읍 신두리
456824,1,경기도,안성시,공도읍,불당리,,경기도 안성시 공도읍 불당리
456825,1,경기도,안성시,공도읍,승두리,,경기도 안성시 공도읍 승두리
456826,1,경기도,안성시,공도읍,진사리,,경기도 안성시 공도읍 진사리
456827,12,경기도,안성시,공도읍,마정리임광그대가아파트,(101~203동),경기도 안성시 공도읍 마정리 임광그대가아파트 (101~203동)
456830,1,경기도,안성시,대덕면,,,경기도 안성시 대덕면
456831,31,경기도,안성시,대덕면,죽리,,경기도 안성시 대덕면 죽리
456831,21,경기도,안성시,대덕면,신령리,,경기도 안성시 대덕면 신령리
456831,11,경기도,안성시,대덕면,내리,,경기도 안성시 대덕면 내리
456831,1,경기도,안성시,대덕면,건지리,,경기도 안성시 대덕면 건지리
456832,41,경기도,안성시,대덕면,토현리,,경기도 안성시 대덕면 토현리
456832,31,경기도,안성시,대덕면,진현리,,경기도 안성시 대덕면 진현리
456832,21,경기도,안성시,대덕면,소현리,,경기도 안성시 대덕면 소현리
456832,11,경기도,안성시,대덕면,삼한리,,경기도 안성시 대덕면 삼한리
456832,1,경기도,안성시,대덕면,대농리,,경기도 안성시 대덕면 대농리
456833,41,경기도,안성시,대덕면,소내리,,경기도 안성시 대덕면 소내리
456833,31,경기도,안성시,대덕면,보동리,,경기도 안성시 대덕면 보동리
456833,21,경기도,안성시,대덕면,무능리,,경기도 안성시 대덕면 무능리
456833,11,경기도,안성시,대덕면,모산리,,경기도 안성시 대덕면 모산리
456833,1,경기도,안성시,대덕면,명당리,,경기도 안성시 대덕면 명당리
456834,12,경기도,안성시,대덕면,진현리유안아파트,(101~106동),경기도 안성시 대덕면 진현리 유안아파트 (101~106동)
456840,1,경기도,안성시,미양면,,,경기도 안성시 미양면
456841,61,경기도,안성시,미양면,후평리,,경기도 안성시 미양면 후평리
456841,51,경기도,안성시,미양면,진촌리,,경기도 안성시 미양면 진촌리
456841,41,경기도,안성시,미양면,정동리,,경기도 안성시 미양면 정동리
456841,31,경기도,안성시,미양면,용두리,,경기도 안성시 미양면 용두리
456841,21,경기도,안성시,미양면,양지리,,경기도 안성시 미양면 양지리
456841,11,경기도,안성시,미양면,신기리,,경기도 안성시 미양면 신기리
456841,1,경기도,안성시,미양면,갈전리,,경기도 안성시 미양면 갈전리
456842,41,경기도,안성시,미양면,신계리,,경기도 안성시 미양면 신계리
456842,31,경기도,안성시,미양면,법전리,,경기도 안성시 미양면 법전리
456842,21,경기도,안성시,미양면,고지리,,경기도 안성시 미양면 고지리
456842,11,경기도,안성시,미양면,개정리,,경기도 안성시 미양면 개정리
463924,12,경기도,성남시 분당구,야탑동,탑마을기산아파트,,경기도 성남시 분당구 야탑동 탑마을기산아파트
463924,2,경기도,성남시 분당구,야탑동,탑마을경향아파트,,경기도 성남시 분당구 야탑동 탑마을경향아파트
463925,2,경기도,성남시 분당구,야탑동,목련마을한신아파트,(201~205동),경기도 성남시 분당구 야탑동 목련마을한신아파트 (201~205동)
463926,2,경기도,성남시 분당구,야탑동,탑마을대우아파트,(201~212동),경기도 성남시 분당구 야탑동 탑마을대우아파트 (201~212동)
463927,2,경기도,성남시 분당구,야탑동,탑마을벽산아파트,(601~612동),경기도 성남시 분당구 야탑동 탑마을벽산아파트 (601~612동)
463928,2,경기도,성남시 분당구,야탑동,탑마을선경아파트,(101~116동),경기도 성남시 분당구 야탑동 탑마을선경아파트 (101~116동)
463929,2,경기도,성남시 분당구,야탑동,탑마을진덕아파트,,경기도 성남시 분당구 야탑동 탑마을진덕아파트
463929,12,경기도,성남시 분당구,야탑동,탑마을쌍용아파트,,경기도 성남시 분당구 야탑동 탑마을쌍용아파트
463930,2,경기도,성남시 분당구,야탑동,탑마을주공8단지아파트,(801~809동),경기도 성남시 분당구 야탑동 탑마을주공8단지아파트 (801~809동)
463931,2,경기도,성남시 분당구,정자동,정든마을신화5단지아파트,(501~508동),경기도 성남시 분당구 정자동 정든마을신화5단지아파트 (501~508동)
463932,2,경기도,성남시 분당구,야탑동,매화마을주공1단지아파트,(101~106동),경기도 성남시 분당구 야탑동 매화마을주공1단지아파트 (101~106동)
463933,2,경기도,성남시 분당구,이매동,아름마을한성아파트,(201~208동),경기도 성남시 분당구 이매동 아름마을한성아파트 (201~208동)
463934,2,경기도,성남시 분당구,구미동,무지개마을건영아파트,(601~604동),경기도 성남시 분당구 구미동 무지개마을건영아파트 (601~604동)
463935,2,경기도,성남시 분당구,구미동,무지개마을라이프아파트,(701~705동),경기도 성남시 분당구 구미동 무지개마을라이프아파트 (701~705동)
463936,2,경기도,성남시 분당구,구미동,무지개마을제일아파트,(801~803동),경기도 성남시 분당구 구미동 무지개마을제일아파트 (801~803동)
463937,2,경기도,성남시 분당구,구미동,무지개마을동아아파트,(901~903동),경기도 성남시 분당구 구미동 무지개마을동아아파트 (901~903동)
463938,2,경기도,성남시 분당구,구미동,한솔노블빌리지,(101~105동),경기도 성남시 분당구 구미동 한솔노블빌리지 (101~105동)
463939,7,경기도,성남시 분당구,구미동,한국장애인고용촉진공단,,경기도 성남시 분당구 구미동 한국장애인고용촉진공단
463940,2,경기도,성남시 분당구,구미동,서울시니어스분당타워,,경기도 성남시 분당구 구미동 서울시니어스분당타워
463941,2,경기도,성남시 분당구,금곡동,청솔마을동아아파트,(1001~1004동),경기도 성남시 분당구 금곡동 청솔마을동아아파트 (1001~1004동)
463942,2,경기도,성남시 분당구,야탑동,목련마을한일아파트,(301~304동),경기도 성남시 분당구 야탑동 목련마을한일아파트 (301~304동)
463943,2,경기도,성남시 분당구,금곡동,코오롱트리폴리스,,경기도 성남시 분당구 금곡동 코오롱트리폴리스
463944,7,경기도,성남시 분당구,야탑동,성남시차량등록사업소,,경기도 성남시 분당구 야탑동 성남시차량등록사업소
463945,2,경기도,성남시 분당구,야탑동,목련마을영남아파트,(501~504동),경기도 성남시 분당구 야탑동 목련마을영남아파트 (501~504동)
463946,7,경기도,성남시 분당구,서현동,성남교육청,,경기도 성남시 분당구 서현동 성남교육청
463947,2,경기도,성남시 분당구,야탑동,목련마을SK아파트,(601~605동),경기도 성남시 분당구 야탑동 목련마을SK아파트 (601~605동)
463948,7,경기도,성남시 분당구,서현동,분당등기소,,경기도 성남시 분당구 서현동 분당등기소
